run,test_size,train_size,normalize,accuracy,confusion_matrix
97,0.3,0.7,False,0.5918367346938775,"[[  0   1   2   3   1   0   0]
 [  2  12  21   9   3   1   0]
 [  3  26 287 118  20   3   0]
 [  3  13 133 404  96  12   0]
 [  1   4  19  68 146  10   0]
 [  0   0   1  15  11  21   0]
 [  0   0   0   0   1   0   0]]"
98,0.3,0.7,False,0.591156462585034,"[[  0   1   1   3   1   0   0]
 [  0  16  15  15   4   1   1]
 [  0  19 266 134  26   3   0]
 [  0  14 111 422  84  15   1]
 [  0   1  15  84 146  13   2]
 [  0   1   3  20  11  19   0]
 [  0   0   0   1   1   0   0]]"
99,0.3,0.7,False,0.5897959183673469,"[[  0   0   3   1   1   0   0]
 [  2  14  19  11   3   1   0]
 [  0  14 277 112  27   4   0]
 [  4  12 144 412  88  17   0]
 [  0   0  16  72 143  14   0]
 [  0   2   2   9  22  21   1]
 [  0   0   0   1   1   0   0]]"
100,0.3,0.7,False,0.5795918367346938,"[[  0   0   4   3   0   0]
 [  1  13  19  14   2   0]
 [  1  19 260 103  30   4]
 [  1  16 136 402 105  14]
 [  2   2  21  74 153   9]
 [  0   1   6  13  18  24]]"
1,0.3,0.7,True,0.5816326530612245,"[[  0   1   2   2   0   0   0]
 [  1  13  26  16   3   1   0]
 [  1  13 268 112  41   3   0]
 [  1   9 122 410  74  21   0]
 [  3   1  20  86 141  14   0]
 [  0   2   3  21  14  23   0]
 [  1   0   0   1   0   0   0]]"
2,0.3,0.7,True,0.5768707482993197,"[[  0   0   0   4   0   0   0]
 [  2  12  20  22   1   1   0]
 [  5  24 272 113  24   5   0]
 [  1  14 148 404  93  13   0]
 [  1   2  17  70 141  14   1]
 [  0   0   6   6  14  19   0]
 [  0   1   0   0   0   0   0]]"
3,0.3,0.7,True,0.6006802721088436,"[[  0   1   2   4   1   0   0]
 [  1  14  14  12   4   0   1]
 [  2  14 280 125  19   1   0]
 [  1   9 129 411  77  20   2]
 [  0   3  22  83 151   7   0]
 [  0   1   5   8  17  27   1]
 [  0   0   0   1   0   0   0]]"
4,0.3,0.7,True,0.5795918367346938,"[[  0   1   2   2   1   0   0]
 [  0   7  22  17   2   1   0]
 [  6  15 256 127  25   7   1]
 [  1   6 114 429  81  22   0]
 [  1   1  22  94 137  19   0]
 [  0   0   1   9  15  23   0]
 [  0   0   0   0   3   0   0]]"
5,0.3,0.7,True,0.5741496598639456,"[[  0   1   3   2   1   0   0]
 [  1   9  21  14   1   2   0]
 [  2  24 240 134  19   4   0]
 [  2  13 110 406  98  17   0]
 [  0   1  23  90 163  14   0]
 [  0   0   1  13  13  26   0]
 [  0   0   0   1   1   0   0]]"
6,0.3,0.7,True,0.572108843537415,"[[  0   0   4   1   1   0   0]
 [  0  14  20  18   0   0   0]
 [  1  24 267 137  33   7   0]
 [  1  11 114 394  98  18   0]
 [  0   0  23  77 138  13   0]
 [  0   0   1   8  16  28   0]
 [  0   0   0   0   3   0   0]]"
7,0.3,0.7,True,0.5863945578231292,"[[  0   1   4   1   1   0   0]
 [  0  15  19  15   1   0   0]
 [  1  14 281 142  22   5   0]
 [  0   7 131 415  73  13   1]
 [  0   0  20  90 135   9   0]
 [  0   0   4  20  13  16   0]
 [  0   0   0   1   0   0   0]]"
8,0.3,0.7,True,0.5938775510204082,"[[  0   0   2   4   0   0]
 [  1  12  18  11   3   0]
 [  2  21 290  99  22   1]
 [  2  27 133 393  90  19]
 [  0   2  21  78 158  13]
 [  0   1   1  10  16  20]]"
9,0.3,0.7,True,0.5673469387755102,"[[  0   1   2   1   0   1   0]
 [  0  10  15  11   4   0   1]
 [  2  18 252 142  14   2   0]
 [  1  10 141 406  89  14   1]
 [  0   3  26  93 143  14   0]
 [  0   1   1  12  15  23   0]
 [  0   0   0   0   0   1   0]]"
10,0.3,0.7,True,0.6204081632653061,"[[  0   0   1   1   1   0   0]
 [  0  16  12  10   4   1   0]
 [  0  23 294 125  20   0   0]
 [  2   6 112 430  87  13   0]
 [  0   0  15  79 151   7   2]
 [  0   0   3  16  17  21   0]
 [  0   0   0   0   1   0   0]]"
11,0.3,0.7,True,0.5938775510204082,"[[  0   2   2   0   1   0   0]
 [  0  16  14  16   1   0   0]
 [  1  17 275 114  28   4   0]
 [  1  18 137 407  86  18   0]
 [  0   3  20  80 149   8   0]
 [  0   0   2  10  11  26   0]
 [  0   0   0   1   2   0   0]]"
12,0.3,0.7,True,0.5789115646258504,"[[  1   0   2   1   3   0   0]
 [  3   8  21  16   5   0   0]
 [  2  14 268 133  21   5   0]
 [  0   8 131 414  91  15   1]
 [  0   3  17  84 134   6   1]
 [  0   0   5  13  17  26   0]
 [  0   0   0   0   1   0   0]]"
13,0.3,0.7,True,0.6054421768707483,"[[  0   1   1   3   1   0   0]
 [  0   6  15  20   1   1   0]
 [  3  19 279 122  24   3   1]
 [  0  10 119 423  58  18   2]
 [  0   2  20  96 150  15   1]
 [  0   1   1  15   7  32   0]
 [  0   0   0   0   0   0   0]]"
14,0.3,0.7,True,0.6040816326530613,"[[  0   2   3   2   0   0   0]
 [  0   9  21  17   4   1   0]
 [  1  13 278 122  32   4   0]
 [  1  11 111 419  74  16   0]
 [  0   1  19  78 157  16   0]
 [  0   0   2  13  16  25   0]
 [  0   0   0   2   0   0   0]]"
15,0.3,0.7,True,0.6047619047619047,"[[  0   1   3   1   2   0   0]
 [  1  15  17  17   2   1   0]
 [  4  20 281 131  20   2   0]
 [  0  10 112 408  66  12   0]
 [  2   5  15  93 162  12   1]
 [  0   1   4  11  13  23   0]
 [  0   0   0   0   2   0   0]]"
16,0.3,0.7,True,0.5816326530612245,"[[  0   1   5   2   1   0   0]
 [  1  17  20  15   3   0   0]
 [  3  24 251 117  23   2   0]
 [  2  15 128 416  99  15   0]
 [  1   2  24  74 149  15   1]
 [  0   0   1  10   9  22   0]
 [  0   0   0   0   1   1   0]]"
17,0.3,0.7,True,0.573469387755102,"[[  0   0   3   1   1   0   0]
 [  0  16  17  23   5   1   0]
 [  5  21 249 116  32   3   0]
 [  1  10 134 415  82  22   0]
 [  1   2  18  89 142  13   0]
 [  0   1   3   8  12  21   0]
 [  0   0   0   3   0   0   0]]"
18,0.3,0.7,True,0.5802721088435374,"[[  0   0   2   1   0   3   0]
 [  0  15  11  15   3   3   0]
 [  5  12 283 128  19   1   0]
 [  0  11 132 405  95  14   0]
 [  0   5  15  81 128  19   0]
 [  0   1   3  17  17  22   0]
 [  0   0   0   2   0   2   0]]"
19,0.3,0.7,True,0.5884353741496599,"[[  0   0   3   2   1   0   0]
 [  1  13  10  14   0   1   0]
 [  2  16 273 121  20   5   0]
 [  0  14 127 422  92  19   0]
 [  1   2  14  91 140  13   0]
 [  0   2   3  16  13  17   0]
 [  0   0   0   1   1   0   0]]"
20,0.3,0.7,True,0.6061224489795919,"[[  0   0   3   1   0   0   0]
 [  1  12  22  12   2   0   0]
 [  2  21 288 113  13   4   0]
 [  0  21 126 415  85  22   0]
 [  0   1  15  69 149  10   0]
 [  0   1   3  19  12  27   1]
 [  0   0   0   0   0   0   0]]"
21,0.3,0.7,True,0.5775510204081633,"[[  0   0   1   3   1   0   0]
 [  0  15  16  16   2   1   0]
 [  3  13 265 132  20   0   0]
 [  1  11 124 407  75  16   3]
 [  0   3  27  98 142  12   1]
 [  0   0   2  17  21  20   0]
 [  0   0   0   2   0   0   0]]"
22,0.3,0.7,True,0.5918367346938775,"[[  0   3   3   3   1   0   0]
 [  1  11  18  19   1   1   0]
 [  0  18 268 112  23   3   0]
 [  1   9 125 423 100  11   0]
 [  0   2  16  89 140  15   1]
 [  0   1   2  15   6  28   0]
 [  0   0   0   1   0   0   0]]"
23,0.3,0.7,True,0.6040816326530613,"[[  0   0   2   0   1   1   0]
 [  1  18  24  14   0   1   0]
 [  2  14 277 119  20  10   0]
 [  1  11 117 420  86  21   1]
 [  0   2  18  74 148  17   0]
 [  0   0   1  12  10  25   0]
 [  0   0   0   0   1   1   0]]"
24,0.3,0.7,True,0.5782312925170068,"[[  0   0   2   1   2   0   0]
 [  0  10  18  17   2   0   0]
 [  2  12 257 126  27   5   0]
 [  0  11 116 415 108  16   1]
 [  0   2  26  77 148  18   0]
 [  0   0   1  13  15  20   1]
 [  0   0   0   0   1   0   0]]"
25,0.3,0.7,True,0.573469387755102,"[[  0   0   0   3   1   0   0]
 [  0  11  17  12   2   1   0]
 [  2  18 283 108  21   8   1]
 [  3  13 121 403 105  16   1]
 [  0   0  21 100 128  17   1]
 [  0   0   4  16  14  18   0]
 [  0   0   0   0   1   0   0]]"
26,0.3,0.7,True,0.5904761904761905,"[[  0   2   2   2   1   0   0]
 [  0  13  26   9   4   0   0]
 [  0  15 275 122  20   2   0]
 [  1   2 138 406  83  15   0]
 [  0   3  18  95 153  11   2]
 [  0   0   3  12  13  21   1]
 [  0   0   0   0   0   0   0]]"
27,0.3,0.7,True,0.5863945578231292,"[[  0   0   0   2   1   1   0]
 [  0  19  14  20   1   0   1]
 [  0  16 263 118  26   5   0]
 [  1   7 108 417 103  15   0]
 [  1   0  13 107 141  12   0]
 [  0   0   2  17  15  22   1]
 [  0   0   0   0   1   0   0]]"
28,0.3,0.7,True,0.5863945578231292,"[[  0   0   1   2   1   0]
 [  0  13  24   9   3   0]
 [  4  18 238 125  33   3]
 [  1   8 123 439 106  12]
 [  0   2  13  90 145   7]
 [  0   0   3  10  10  27]]"
29,0.3,0.7,True,0.582312925170068,"[[  0   3   2   1   0   0   0]
 [  2  12  11  19   4   3   0]
 [  1  10 271 135  26   5   0]
 [  0   8 132 425 102   9   0]
 [  0   1  13  82 125  14   0]
 [  0   2   3   6  18  23   0]
 [  0   0   0   1   0   1   0]]"
30,0.3,0.7,True,0.5741496598639456,"[[  0   1   2   4   0   0   0]
 [  0  14  19  16   2   0   0]
 [  1  18 256 115  23   8   0]
 [  2   9 126 402 108  15   2]
 [  0   2  22  80 145  12   1]
 [  0   0   3  14  19  27   0]
 [  0   0   1   1   0   0   0]]"
31,0.3,0.7,True,0.5877551020408164,"[[  0   1   2   3   2   0   0]
 [  1  16  27  10   2   0   0]
 [  1  13 265 125  24   5   0]
 [  1   4 111 420  99  17   0]
 [  1   1  23  84 141  12   0]
 [  0   0   2  14  20  22   0]
 [  0   0   0   0   0   1   0]]"
32,0.3,0.7,True,0.5972789115646259,"[[  0   0   2   2   1   0   0]
 [  0  16  19  12   0   1   0]
 [  2  17 283 115  19   0   0]
 [  2   7 121 410 106  17   1]
 [  0   2  25  77 146  12   1]
 [  0   0   3  13  13  23   2]
 [  0   0   0   0   0   0   0]]"
33,0.3,0.7,True,0.5775510204081633,"[[  0   1   2   1   1   0   0]
 [  0  13  14  11   4   1   0]
 [  2  13 267 128  20   9   1]
 [  1  10 127 403 103  27   0]
 [  0   3  17  78 140  19   0]
 [  0   0   2  11  11  26   2]
 [  0   0   0   0   1   1   0]]"
34,0.3,0.7,True,0.580952380952381,"[[  0   0   2   4   0   1   0]
 [  0  10  22  14   0   1   0]
 [  0  11 255 122  33   9   0]
 [  0  11 113 424  92  16   0]
 [  0   2  27  80 140  12   0]
 [  0   1   8  17  15  25   0]
 [  0   0   0   0   1   2   0]]"
35,0.3,0.7,True,0.5884353741496599,"[[  0   1   3   5   0   1   0]
 [  1   7  24  11   6   0   0]
 [  1  24 253 105  23   5   0]
 [  1  15 111 445 105   8   1]
 [  0   2  17  80 146  17   0]
 [  0   0   6  15  14  14   0]
 [  0   0   0   2   1   0   0]]"
36,0.3,0.7,True,0.5836734693877551,"[[  0   2   1   2   1   1   0]
 [  0  23  21  12   2   0   0]
 [  1  14 269 148  21   6   0]
 [  2   6 114 409  87  19   0]
 [  1   6  26  81 130  13   0]
 [  0   0   0   8  16  27   1]
 [  0   0   0   0   0   0   0]]"
37,0.3,0.7,True,0.5836734693877551,"[[  0   1   3   1   0   0   0]
 [  0  13  18  21   1   2   0]
 [  1  19 275 144  26   5   0]
 [  1  10 106 406 103  11   0]
 [  0   2  13  79 144   9   0]
 [  0   0   2  15  16  20   0]
 [  0   1   0   1   1   0   0]]"
38,0.3,0.7,True,0.5938775510204082,"[[  0   0   2   2   2   0   0]
 [  0  14  19  17   1   0   0]
 [  1  25 301 111  22   8   0]
 [  3   9 114 391  90  21   0]
 [  0   0  20  78 144  12   0]
 [  0   0   7  13  18  23   0]
 [  0   0   1   0   1   0   0]]"
39,0.3,0.7,True,0.5836734693877551,"[[  0   0   2   2   1   0   0]
 [  0   7  28  13   3   1   0]
 [  1  22 257 125  27   1   0]
 [  1   9 115 422  88  17   0]
 [  2   0  27  80 152  17   0]
 [  0   0   8  13   8  20   0]
 [  0   0   0   0   0   1   0]]"
40,0.3,0.7,True,0.5897959183673469,"[[  0   0   1   3   2   0   0]
 [  1  10  16   9   2   1   0]
 [  0  19 254 127  19   3   0]
 [  2  18 115 429  97  13   0]
 [  0   8  16  73 155  17   0]
 [  0   1   2  20  13  19   0]
 [  0   0   2   2   0   1   0]]"
41,0.3,0.7,True,0.5959183673469388,"[[  0   1   2   3   2   0   0]
 [  2  14  13  13   4   0   0]
 [  0  16 277 119  13   3   0]
 [  0   5 126 419  93  16   0]
 [  0   4  17  95 142  10   0]
 [  0   0   5  14  16  24   0]
 [  0   0   0   2   0   0   0]]"
42,0.3,0.7,True,0.6040816326530613,"[[  0   2   1   2   2   0   0]
 [  1   9  22  20   3   1   0]
 [  3  19 262 112  22   1   0]
 [  3  10 108 451  90  13   0]
 [  0   0  30  78 149  16   0]
 [  0   0   5   9   7  17   1]
 [  0   0   0   0   1   0   0]]"
43,0.3,0.7,True,0.5836734693877551,"[[  0   0   2   1   0   0   0]
 [  1   6  13  16   2   1   0]
 [  2  18 269 122  22   3   1]
 [  0  14 131 401 102  17   1]
 [  0   3  18  77 159  13   0]
 [  0   1   3  13  14  23   0]
 [  0   0   0   0   1   0   0]]"
44,0.3,0.7,True,0.6020408163265306,"[[  0   0   0   0   1   0   0]
 [  0  19  18   9   3   1   0]
 [  4  30 246 123  21   2   0]
 [  0   7 119 439  91  18   0]
 [  0   2  21  74 151  10   2]
 [  0   1   1   8  17  30   0]
 [  0   0   0   2   0   0   0]]"
45,0.3,0.7,True,0.5925170068027211,"[[  0   0   1   2   1   0   0]
 [  0  14  16  11   4   0   0]
 [  1  18 284 124  20   2   0]
 [  2  12 130 410  95  12   0]
 [  0   1  22  87 142  11   0]
 [  0   0   2  15   8  21   0]
 [  0   0   0   2   0   0   0]]"
46,0.3,0.7,True,0.5918367346938775,"[[  0   0   0   3   0   0   0]
 [  0   9  15  18   3   0   0]
 [  2  16 288  99  14   5   0]
 [  2   5 150 400  86  15   0]
 [  0   0  24  92 145  15   3]
 [  0   1   5  12  12  28   1]
 [  0   0   0   0   1   1   0]]"
47,0.3,0.7,True,0.5768707482993197,"[[  0   1   2   1   2   0   0]
 [  0  16  14  11   4   2   0]
 [  0  19 262 132  16   7   0]
 [  2  16 129 395  88  23   1]
 [  0   3  19  86 158  13   1]
 [  0   0   2  13  14  17   0]
 [  0   0   0   0   1   0   0]]"
48,0.3,0.7,True,0.5789115646258504,"[[  1   1   0   2   1   0   0]
 [  0  11  18  18   4   0   0]
 [  3  15 253 111  16   5   0]
 [  1  14 135 439  90  13   1]
 [  0   1  26  92 121  18   0]
 [  0   0   2  15  14  26   0]
 [  0   0   2   0   0   1   0]]"
49,0.3,0.7,True,0.5904761904761905,"[[  0   0   3   4   0   0   0]
 [  0  17  20  12   3   1   0]
 [  0  10 284 128  23   5   1]
 [  0  15 126 402  99  22   2]
 [  0   4  19  54 142  14   0]
 [  0   2   2  13  19  23   0]
 [  0   0   0   0   1   0   0]]"
50,0.3,0.7,True,0.5925170068027211,"[[  0   3   3   1   2   0   0]
 [  0  12  21  15   3   1   0]
 [  2  15 271 113  11   4   0]
 [  2  17 122 421  88  22   3]
 [  1   2  24  79 145  19   1]
 [  0   0   0  10  12  22   0]
 [  0   0   0   1   1   1   0]]"
51,0.3,0.7,True,0.6231292517006802,"[[  0   1   1   0   2   0   0]
 [  0  15  15   4   5   0   0]
 [  1  11 283 124  16   6   0]
 [  3  12 113 440 108  13   0]
 [  1   1  12  66 155   9   0]
 [  0   0   2  13  12  23   1]
 [  0   0   0   2   0   0   0]]"
52,0.3,0.7,True,0.5891156462585034,"[[  0   0   2   2   0   1   0]
 [  0  11  15  15   2   1   0]
 [  0  27 286 112  21   4   0]
 [  3  11 130 391 105  22   1]
 [  0   3  13  70 161  19   1]
 [  0   0   4  11   8  17   0]
 [  0   0   1   0   0   0   0]]"
53,0.3,0.7,True,0.5653061224489796,"[[  0   1   3   3   1   0   0]
 [  0  11  13  18   5   0   0]
 [  2  21 278 130  21   1   0]
 [  1  16 118 397  83  16   0]
 [  0   2  15 106 129  18   0]
 [  0   0   3  21  16  16   2]
 [  0   0   1   1   1   0   0]]"
54,0.3,0.7,True,0.5965986394557823,"[[  0   0   5   3   0   0   0]
 [  1  15  23  10   4   3   1]
 [  0  14 277 102  32   5   0]
 [  1   9 141 429  62  21   1]
 [  0   1  18  95 136  12   0]
 [  0   0   3   9  15  20   0]
 [  0   0   0   1   1   0   0]]"
55,0.3,0.7,True,0.582312925170068,"[[  0   0   1   1   0   0   0]
 [  2   8  20  16   3   1   0]
 [  2  20 287 124  20   5   1]
 [  1   9 140 397  88  18   0]
 [  0   4  21  74 141   7   1]
 [  0   0   2  14  18  23   1]
 [  0   0   0   0   0   0   0]]"
56,0.3,0.7,True,0.5802721088435374,"[[  0   0   0   4   2   0   0]
 [  0  18  24  18   5   1   0]
 [  4  11 283 115  28   2   0]
 [  4   9 127 406  98  15   0]
 [  0   5  32  70 130  14   0]
 [  0   0   3  10  13  16   0]
 [  0   0   0   1   2   0   0]]"
57,0.3,0.7,True,0.5782312925170068,"[[  0   0   3   3   0   0   0]
 [  2   7  24  20   4   0   0]
 [  1  18 278 119  17   3   0]
 [  2   8 107 412 100  20   1]
 [  0   0  25 100 127  18   1]
 [  0   0   1  11   9  26   0]
 [  0   0   0   1   1   1   0]]"
58,0.3,0.7,True,0.5843537414965987,"[[  0   0   2   1   2   0   0]
 [  1  15  21  18   0   1   0]
 [  1  19 259 120  20   2   0]
 [  2  13 144 409  91  22   1]
 [  1   2  13  78 152   6   0]
 [  0   0   2  12  12  24   0]
 [  0   0   1   2   1   0   0]]"
59,0.3,0.7,True,0.5877551020408164,"[[  0   1   4   3   0   0   0]
 [  0  16  13  17   4   0   0]
 [  0  11 290 125  21   3   0]
 [  2  14 142 393  92  17   0]
 [  0   0  18  73 142  15   0]
 [  0   0   3   7  18  23   0]
 [  0   1   0   1   1   0   0]]"
60,0.3,0.7,True,0.5884353741496599,"[[  0   0   2   2   0   0   0]
 [  1  13  20  10   3   2   0]
 [  4  17 257 105  19   2   0]
 [  1  13 148 416  88  15   1]
 [  0   2  19  73 156  16   1]
 [  0   1   5  13  19  23   0]
 [  0   1   0   0   2   0   0]]"
61,0.3,0.7,True,0.5979591836734693,"[[  0   1   1   1   0   0   0]
 [  1   6  20  15   1   0   0]
 [  3  19 275  99  22   1   0]
 [  1   8 109 447  88  12   0]
 [  0   0  25 101 132  21   1]
 [  0   0   6  17  15  19   0]
 [  0   0   1   1   0   1   0]]"
62,0.3,0.7,True,0.601360544217687,"[[  1   0   1   2   0   0   0]
 [  1  12  19  12   5   1   0]
 [  1  22 288 106  16   4   1]
 [  0  16 127 421  72  25   0]
 [  0   1  28  74 142  18   1]
 [  0   0   2  11  18  20   0]
 [  0   0   0   0   2   0   0]]"
63,0.3,0.7,True,0.5795918367346938,"[[  0   1   5   1   0   0   0]
 [  0  16  19  10   1   2   0]
 [  1  11 249 139  23   3   0]
 [  0  11 130 427  92  18   1]
 [  0   3  15  94 137  10   0]
 [  0   0   3  18   5  23   0]
 [  0   0   0   0   0   2   0]]"
64,0.3,0.7,True,0.5918367346938775,"[[  0   1   2   0   0   0   0]
 [  0  12  24  11   2   0   0]
 [  1  17 263 127  13   6   0]
 [  0  13 125 442 101  20   1]
 [  1   0  19  76 132  14   0]
 [  0   0   4   9  12  21   0]
 [  0   0   0   0   1   0   0]]"
65,0.3,0.7,True,0.5884353741496599,"[[  0   1   4   2   0   0   0]
 [  0  16  22  12   7   1   0]
 [  3  20 257 127  31   5   0]
 [  2   8 121 407  80  15   0]
 [  0   1  18  81 160   9   0]
 [  0   2   1  13  18  25   0]
 [  0   0   0   0   1   0   0]]"
66,0.3,0.7,True,0.5925170068027211,"[[  0   0   4   1   0   0   0]
 [  1  14  17  15   2   0   0]
 [  1  23 263 119  17   2   0]
 [  3  18 128 435  75  15   3]
 [  0   1  17  91 138  15   1]
 [  0   0   1  13  15  21   0]
 [  0   0   0   0   1   0   0]]"
67,0.3,0.7,True,0.5925170068027211,"[[  0   1   3   1   0   0   0]
 [  1  17  18  13   3   0   0]
 [  1  19 285 122  23   6   0]
 [  4  16 131 408  75  13   1]
 [  1   2  15  83 144  14   0]
 [  0   0   1  18  13  17   0]
 [  0   0   0   0   0   1   0]]"
68,0.3,0.7,True,0.5904761904761905,"[[  0   0   3   1   0   0   0]
 [  0  14  25  13   4   1   0]
 [  1  21 261 106  26   2   0]
 [  3  12 125 414  89  13   0]
 [  0   0  26  92 156  10   0]
 [  0   0   3  14  11  23   0]
 [  0   0   1   0   0   0   0]]"
69,0.3,0.7,True,0.6040816326530613,"[[  0   1   2   0   1   0   0]
 [  1  11  12  14   1   0   1]
 [  1  18 261 105  20   4   0]
 [  2  10 117 443 105  20   1]
 [  1   3  15  71 150  15   1]
 [  0   0   3  15  20  23   0]
 [  0   0   1   1   0   0   0]]"
70,0.3,0.7,True,0.5761904761904761,"[[  0   1   3   1   1   0   0]
 [  0   7  21  20   1   0   0]
 [  1  27 275 116  14   6   0]
 [  0  18 119 385 103  16   0]
 [  0   3  19  79 158  14   0]
 [  0   1   9  13  15  22   0]
 [  0   0   0   1   0   1   0]]"
71,0.3,0.7,True,0.5870748299319728,"[[  0   0   0   1   1   1]
 [  0  10  21  11   1   0]
 [  2  17 257 133  23   9]
 [  2  11 119 430  80  22]
 [  3   4  21  78 146  16]
 [  0   0   2  14  15  20]]"
72,0.3,0.7,True,0.5836734693877551,"[[  0   0   3   0   1   1   0]
 [  2  11  25  23   3   0   0]
 [  2  22 263 121  27   2   0]
 [  1   3 119 419  98  12   0]
 [  0   1  18  70 144  21   1]
 [  0   1   6  15  12  21   0]
 [  0   0   0   1   0   1   0]]"
73,0.3,0.7,True,0.5952380952380952,"[[  0   0   4   5   0   0   0]
 [  1  14  18  11   4   0   0]
 [  1  22 259 126  24   2   0]
 [  0   7  98 433 106  19   0]
 [  0   5  19  81 146  11   0]
 [  0   0   6   7  17  23   0]
 [  0   0   0   0   1   0   0]]"
74,0.3,0.7,True,0.6027210884353742,"[[  0   1   2   4   0   0   0]
 [  0  12  18  16   2   1   0]
 [  1  22 273 113  17   1   0]
 [  1  14 110 435  81  16   0]
 [  0   1  17  99 147  18   0]
 [  0   1   2   9  14  19   1]
 [  0   0   0   1   0   1   0]]"
75,0.3,0.7,True,0.5938775510204082,"[[  0   1   4   1   0   0   0]
 [  0  15  17  15   2   0   0]
 [  2  12 272 121  14   2   0]
 [  1   3 124 419  87  12   2]
 [  2   3  21  99 144  20   1]
 [  1   1   2  13  14  23   0]
 [  0   0   0   0   0   0   0]]"
76,0.3,0.7,True,0.6047619047619047,"[[  0   1   3   2   0   0   0]
 [  0  11  18  16   2   1   0]
 [  0  20 289 113  14   4   0]
 [  4  16 112 419  91  16   0]
 [  0   2  20  80 144  16   1]
 [  0   0   3  14  10  26   0]
 [  0   0   0   1   1   0   0]]"
77,0.3,0.7,True,0.6312925170068027,"[[  0   1   1   1   0   0   0]
 [  0  16  16  13   2   0   0]
 [  1  21 313 122  17   6   0]
 [  0  14  98 424  76  18   0]
 [  0   5  10  72 154  12   0]
 [  0   0   2  15  17  21   0]
 [  0   0   0   2   0   0   0]]"
78,0.3,0.7,True,0.5795918367346938,"[[  0   0   2   2   2   1   0]
 [  1  14  23  18   3   0   0]
 [  1  11 259 129  19   1   0]
 [  2  18 125 409  73  16   0]
 [  0   2  23 101 153  12   0]
 [  0   1   0  13  17  17   0]
 [  0   0   0   0   2   0   0]]"
79,0.3,0.7,True,0.5748299319727891,"[[  1   0   5   3   1   0   0]
 [  0  11  24  12   2   0   0]
 [  0  24 254 119  28   6   0]
 [  1  15 130 404  75  22   3]
 [  0   1  21  84 150  17   1]
 [  0   0   1  19  11  25   0]
 [  0   0   0   0   0   0   0]]"
80,0.3,0.7,True,0.591156462585034,"[[  0   0   5   2   1   1   0]
 [  0  11  20  14   3   1   0]
 [  0  14 282 120  22   3   0]
 [  1  12 116 425 109  14   0]
 [  0   1  16  78 135  10   1]
 [  0   1   2  13  19  16   0]
 [  0   0   0   1   1   0   0]]"
81,0.3,0.7,True,0.5666666666666667,"[[  0   0   2   1   3   0   0]
 [  2  13  15  11   1   1   0]
 [  3  24 263 118  27   6   0]
 [  2  10 130 402 102  24   0]
 [  0   0  21  77 132  15   0]
 [  0   0   1  21  18  23   0]
 [  0   0   0   2   0   0   0]]"
82,0.3,0.7,True,0.5965986394557823,"[[  0   0   4   3   1   0   0]
 [  0  16  16  12   8   0   0]
 [  2  18 278 134  14   2   0]
 [  3  15  99 408  93  26   2]
 [  0   1  21  78 153  16   0]
 [  0   0   3   8  14  22   0]
 [  0   0   0   0   0   0   0]]"
83,0.3,0.7,True,0.6170068027210884,"[[  0   1   3   0   0   0   0]
 [  2  18  18  11   3   0   0]
 [  2  16 286 120  25   3   0]
 [  1   5 119 440  79  12   0]
 [  1   3  14  79 144  11   0]
 [  0   0   2  14  18  19   0]
 [  0   0   0   0   0   1   0]]"
84,0.3,0.7,True,0.601360544217687,"[[  1   2   2   2   0   0   0]
 [  0  12  15   7   2   1   0]
 [  0  15 287 125  26   6   0]
 [  1  10 111 400  74  24   1]
 [  1   3  21  91 156  12   0]
 [  0   1   0  15  17  28   0]
 [  0   1   0   0   0   0   0]]"
85,0.3,0.7,True,0.6027210884353742,"[[  0   2   2   3   1   0   0]
 [  1  15  12  11   2   2   0]
 [  0  18 281 125  24   3   0]
 [  3   8 131 430  72  13   0]
 [  0   1  23  84 139  10   0]
 [  0   1   0  16  13  21   0]
 [  0   0   0   0   3   0   0]]"
86,0.3,0.7,True,0.6020408163265306,"[[  0   2   4   1   1   0   0]
 [  0  10  19  14   2   0   0]
 [  0   7 281 122  21   4   0]
 [  0   9 139 420 101   9   0]
 [  0   1  18  71 154  10   0]
 [  0   0   0   5  23  20   0]
 [  0   0   0   0   2   0   0]]"
87,0.3,0.7,True,0.5782312925170068,"[[  0   1   4   1   1   0   0]
 [  0  11  21  14   7   1   1]
 [  1  25 288 111  23   4   0]
 [  4  12 111 398  93  20   1]
 [  3   4  16  92 133  18   0]
 [  1   0   3  14  13  20   0]
 [  0   0   0   0   0   0   0]]"
88,0.3,0.7,True,0.5782312925170068,"[[  0   2   1   4   0   0   0]
 [  0  14  14  21   0   0   0]
 [  3  11 266 147  27   7   0]
 [  2  10 117 404  91  19   1]
 [  0   3  18  80 143  13   1]
 [  0   2   4  10  12  23   0]
 [  0   0   0   0   0   0   0]]"
89,0.3,0.7,True,0.5816326530612245,"[[  0   1   1   2   1   0   0]
 [  0  16  25  12   4   1   0]
 [  4  18 255 117  21   4   0]
 [  2   8 134 425  97  15   0]
 [  0   2  20  83 138  15   0]
 [  0   0   2  12  13  21   0]
 [  0   0   0   1   0   0   0]]"
90,0.3,0.7,True,0.5897959183673469,"[[  0   1   3   2   0   0   0]
 [  1  12  24  11   1   0   0]
 [  1  21 254 107  26   1   1]
 [  1  12 137 436  82  23   1]
 [  0   5  22  84 146   5   0]
 [  0   1   3  14  12  19   0]
 [  0   0   0   0   0   1   0]]"
